date,open,high,low,close,adj_close,volume,ticker,tweet,neg,neu,pos,compound
2020-05-12,90.1500015258789,90.79000091552734,86.9000015258789,87.02999877929688,77.9386215209961,27962900,JPM,$JPM i should have shorted this sh*t! now i’m stuck with a cost basis of 89 🤣👎🏿🔥,0.141,0.859,0.0,-0.3164
2020-05-14,82.72000122070312,88.11000061035156,82.4000015258789,87.5199966430664,78.37740325927734,35152500,JPM,$JPM scary pm but turned out to be a badass day🤑🥰,0.333,0.667,0.0,-0.4588
2020-05-27,102.06999969482422,102.58000183105467,98.8000030517578,101.37000274658205,90.7806167602539,39402000,JPM,$JPM It's gonna be a beautiful day🥰🥰🥰,0.0,0.562,0.438,0.5994
2020-05-27,102.06999969482422,102.58000183105467,98.8000030517578,101.37000274658205,90.7806167602539,39402000,JPM,$JPM  @100 is like buying Facebook at 100. 😛,0.0,0.737,0.263,0.3612
2020-05-28,102.94000244140624,102.9499969482422,99.4000015258789,99.86000061035156,89.42837524414062,24713900,JPM,$JPM don't fight it just go sub 100 😏,0.0,0.762,0.238,0.2924
2020-05-29,98.66000366210938,99.18000030517578,96.77999877929688,97.30999755859376,87.14473724365234,26526400,JPM,$JPM weird pump on SPY on bad news but ok.. EOD selloff and we are back in business 😏,0.184,0.816,0.0,-0.3818
2020-06-05,114.93000030517578,115.7699966430664,109.52999877929688,111.2300033569336,99.61061096191406,42231000,JPM,"Big rotation into Value stocks etc. $JPM up nicely, my dad is happy😂",0.0,0.675,0.325,0.6486
2020-06-10,110.45999908447266,110.51000213623048,105.8499984741211,106.05999755859376,94.98067474365234,24913300,JPM,"$JPM 113👉108 in just two red day, not even a pullback. Set your stop losses tight 🤙",0.274,0.726,0.0,-0.5994
2020-06-11,100.02999877929688,101.58000183105467,96.54000091552734,97.20999908447266,87.05518341064453,36259200,JPM,$JPM Only puts I bought is this😅 hopefully some balance over my long calls.,0.0,0.816,0.184,0.4019
2020-06-11,100.02999877929688,101.58000183105467,96.54000091552734,97.20999908447266,87.05518341064453,36259200,JPM,$JPM Bought some puts easy money 💴,0.0,0.633,0.367,0.4404
2020-06-30,92.83000183105467,94.66000366210938,92.56999969482422,94.05999755859376,84.23423767089844,19137000,JPM,"$JPM yep glad I didn’t sell, 😌 dividend secure!",0.0,0.336,0.664,0.784
2020-07-07,93.81999969482422,94.0999984741211,92.0,92.31999969482422,83.48162841796875,25757200,JPM,$JPM will buy u @ $74.10 👏🏿🤣 ... trash,0.0,1.0,0.0,0.0
2020-07-10,92.0,96.83999633789062,91.87000274658205,96.2699966430664,87.05349731445312,28954200,JPM,$JPM price to book is still elevated above 1.27?! No touch until $70 👎🏿🧨💣,0.161,0.839,0.0,-0.3595
2020-07-14,98.37000274658205,99.9499969482422,96.63999938964844,98.20999908447266,88.80774688720703,42731700,JPM,$JPM HOT DAMN 100 AT OPEN COMING RIGHT UP🔥🔥🔥🔥you the man Dimon🤘🏻,0.238,0.762,0.0,-0.5319
2020-07-14,98.37000274658205,99.9499969482422,96.63999938964844,98.20999908447266,88.80774688720703,42731700,JPM,"$JPM I love it how bears are typing while sweating, omg my puts 😭😭😭. Like imagine how much they would talk if it was down a percent 😂😂.",0.0,0.782,0.218,0.7717
2020-07-15,100.88999938964844,101.29000091552734,98.6500015258789,99.7300033569336,90.18224334716795,22508400,JPM,$JPM wow almost $100. This should be good for my other bank plays too. Let’s go!! 💯💰💪🏽,0.0,0.601,0.399,0.8513
2020-08-11,103.86000061035156,106.16000366210938,103.51000213623048,103.81999969482422,93.88067626953124,31518600,JPM,$JPM all we need now is congress to agree on a stimulus this week or def next week and 110 in the money 💵,0.0,0.894,0.106,0.3612
2020-08-11,103.86000061035156,106.16000366210938,103.51000213623048,103.81999969482422,93.88067626953124,31518600,JPM,$JPM congrats to all the steady hands who held over the past week🙏🙏🙏,0.0,0.779,0.221,0.5267
2020-08-12,106.16000366210938,106.43000030517578,101.70999908447266,102.94000244140624,93.08493041992188,19240800,JPM,$JPM my 108 and 105 aug 14 calls are eating it rn .... 🤨🤨🤨,0.0,1.0,0.0,0.0
2020-08-21,97.2699966430664,98.56999969482422,96.94000244140624,97.31999969482422,88.0029525756836,12228300,JPM,$JPM I'm guessing another buck down the toilet.🤫,0.0,1.0,0.0,0.0
2020-08-28,103.13999938964844,103.25,101.80999755859376,102.7699966430664,92.93119049072266,13756700,JPM,$JPM 🚨 Leaps being eaten up... something brewing 🤔,0.0,1.0,0.0,0.0
2020-10-13,103.0,103.22000122070312,100.26000213623048,100.77999877929688,91.97735595703124,21697300,JPM,"$JPM I told you, 💪 STRONG BANK",0.0,0.498,0.502,0.6166
2020-10-13,103.0,103.22000122070312,100.26000213623048,100.77999877929688,91.97735595703124,21697300,JPM,"$JPM Good Morning 🌄🌞💰💖  🚀 
Good ER, gain $2.92, up a lot today🚀🚀 🚀",0.0,0.465,0.535,0.8481
2020-01-02,28.299999237060547,28.71333312988281,28.11400032043457,28.68400001525879,28.68400001525879,142981500,TSLA,"$TSLA Hate to say I called it, but I called it. 🙏🏾🚀🌕💵",0.207,0.793,0.0,-0.3291
2020-01-03,29.36666679382324,30.26666641235352,29.12800025939941,29.53400039672852,29.53400039672852,266677500,TSLA,$TSLA  I must rise to a level where winning does not elate  me and losing does not deflate me. But it's not going to happen today.😊😊😊😊,0.069,0.846,0.085,0.1027
2020-01-03,29.36666679382324,30.26666641235352,29.12800025939941,29.53400039672852,29.53400039672852,266677500,TSLA,$TSLA shorts are f u c k e d 💣,0.0,1.0,0.0,0.0
2020-01-03,29.36666679382324,30.26666641235352,29.12800025939941,29.53400039672852,29.53400039672852,266677500,TSLA,$TSLA Don’t short. It’s a Trap lol 😂 see you at 7% + up day,0.152,0.662,0.185,0.128
2020-01-03,29.36666679382324,30.26666641235352,29.12800025939941,29.53400039672852,29.53400039672852,266677500,TSLA,$TSLA 🐻 not see anything like this with Tesla stock in the last 3 years. It'll be an EPIC year in 2020 when model Y roll out in summer.,0.078,0.922,0.0,-0.2755
2020-01-03,29.36666679382324,30.26666641235352,29.12800025939941,29.53400039672852,29.53400039672852,266677500,TSLA,$TSLA  can one hear the bear as it cries in the forest?😂😂😂,0.197,0.803,0.0,-0.4019
2020-01-03,29.36666679382324,30.26666641235352,29.12800025939941,29.53400039672852,29.53400039672852,266677500,TSLA,$TSLA Ignore the clowns and bears!  Marvelous opportunity awaits the longterm bulls!🤡🐻,0.131,0.419,0.45,0.7256
2020-01-06,29.36466789245605,30.10400009155273,29.333332061767575,30.1026668548584,30.1026668548584,151995000,TSLA,"$TSLA  Squeal like a pig, Chanos! Squeal like a pig!! 🐖",0.0,0.505,0.495,0.7074
2020-01-06,29.36466789245605,30.10400009155273,29.333332061767575,30.1026668548584,30.1026668548584,151995000,TSLA,$TSLA shorts thought they are making a quick and easy bet.....hahhaha 🖕,0.0,0.756,0.244,0.4404
2020-01-06,29.36466789245605,30.10400009155273,29.333332061767575,30.1026668548584,30.1026668548584,151995000,TSLA,$TSLA if you had only listened bears... 🤦🏻‍♂️,0.0,1.0,0.0,0.0
2020-01-06,29.36466789245605,30.10400009155273,29.333332061767575,30.1026668548584,30.1026668548584,151995000,TSLA,Once again $TSLA keeps roasting the shorts🔥📈,0.0,1.0,0.0,0.0
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA BUT BUTT WW3? 😢 Screw the sink this stock has had the whole house thrown at it and still goes up. You bears are real 🤡 s,0.062,0.938,0.0,-0.1531
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA Congratulations to Elon and SpaceX for another successful drone ship landing. ...the man is in the zone!! 🚀,0.0,0.659,0.341,0.8513
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA these bears constantly post old a$$ pics of crashed Tesla’s hahahahaha. Have you not learned yet I’m pretty sure your account learned by now 😜🔥 🚀 Hope you readyyyy for what’s next 😉,0.0,0.775,0.225,0.8126
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA Top of the channel $485 believe it 💰,0.0,0.795,0.205,0.2023
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA wow jpm with a whole $20 😂😂😂,0.0,0.612,0.388,0.5859
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA head fake w more short covering. 👑,0.383,0.617,0.0,-0.4767
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,"$TSLA bears 🐻 I say, you really do have some good points, and you’re right this may pull back, but why would you get in front of this right now? Or over the last month? There’s other opportunities out there even for your hateful selves",0.086,0.8,0.114,0.1053
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA $470 by open tomorrow. Get your electric rocket ships ready we going to the moon 🔌🚀,0.0,0.865,0.135,0.3612
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA have only 2000$ im not going far with this at this point 🤔,0.0,1.0,0.0,0.0
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA man I can't wait till the day Tesla start paying out dividends... once that announcement happens the stock will explode before the Ex-date 💪💪🏿,0.0,1.0,0.0,0.0
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA should i do a search of all the “mark this post” from the bear shorts that have been fried the last month? 🤡,0.0,1.0,0.0,0.0
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA we’ll it’s not &BYND mane it’s not too late to buy 🤦🏽‍♂️ just maybe,0.0,1.0,0.0,0.0
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,"$TSLA yep, especially put buyers and call chasers oof 😂😂😂🐷",0.0,0.804,0.196,0.296
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA Bears just got gapped and trapped!!  😱,0.399,0.601,0.0,-0.6103
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA 1-5% moves until the spike is healthy melt up. Weak hand shakes and new cubs> so let her dancing  Elon did😉 a greater pressure everyday to bigbear no matter how PPS moves >boxed in,0.167,0.616,0.217,0.296
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,TSLA,$TSLA Yes! 460 already looking cheap 🚀🚀🚀,0.0,0.667,0.333,0.4574
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA another target raised to $556 wow. When the dust settles this will 🔥 🚀  😉,0.0,0.759,0.241,0.5859
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA if this takes a big dip tomorrow morning I’m closing all my hedges and rolling my $525k of sub $300 strike Jan 17 calls up to $400+ strike calls... bring it on 🐻,0.091,0.909,0.0,-0.25
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA wow it's great to wake up to this! This is going to open at 475 and maybe hit 500 today!!! 😍🙃,0.0,0.688,0.312,0.877
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,"$TSLA Bullish AF to the mewn, but that 15 point bubble-pop drop last night was not a good feeling while holding calls 🤢🤮 *bork*",0.268,0.732,0.0,-0.7441
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,"$TSLA Oh yeah, was that yesterday? 30 point run. 🚀 Give me $489!",0.0,0.815,0.185,0.3595
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,"$TSLA I just took profits and resized my position a few days ago, soon I’ll be doing it again. 🚀",0.0,0.847,0.153,0.4404
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA Bwahahaha there isn’t a thing capable of stopping this train 🥳,0.131,0.656,0.213,0.25
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA who’s making tendies 👀 missed this run,0.268,0.732,0.0,-0.296
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA people seem to have forgotten about the energy business👀,0.158,0.667,0.175,0.0516
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,"$TSLA i thought $500 by end of week, not middle of week 🤣🤣",0.0,1.0,0.0,0.0
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA grabbed a $500 call and flipped it for over 100%. Paid for my loser put and then some. Rolled over to a $515. Let’s keep the party going. 🚀🌙,0.106,0.81,0.084,-0.1779
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA remember this? Now it seems like a distant memory... 2 weeks ago 😁,0.0,0.8,0.2,0.3612
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA bunch of cocaine and two chicks at the same time 📈💸,0.0,1.0,0.0,0.0
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA this is WILD. And I’m loving every bit of it 🤑,0.0,0.719,0.281,0.5994
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA For years Kind of going nowhere.. Now the most loved company in the world 💵 💵,0.0,0.77,0.23,0.6361
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA this needs a pullback back to 350$ so I can load Lol 💰💰💰,0.0,0.782,0.218,0.4703
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,"$TSLA remember all the ""mark my words, $433 was the top"" comments?  I remember 😂😁😎",0.0,0.878,0.122,0.2023
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,TSLA,$TSLA I think we ready for that $510 ride Tesla. Yes we are ready. We got our seatbelts on 😂😂🔥🔥 🚀 🚀 🚀 🚀,0.0,0.675,0.325,0.7717
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,Tesla shorts waiting on the market to open this morning ...  $TSLA 😍,0.0,1.0,0.0,0.0
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,$TSLA so happy I don't have to get Elon tatted on me 😂 Tomorrow hit 500+ sweet cheeks 😘,0.0,0.667,0.333,0.7902
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,$TSLA ahh it’s gonna be another good day tomorrow if the futures keep ripping😎🎯,0.0,0.818,0.182,0.4404
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,$TSLA Did Elon do another dance today?..cause I love it when he dances..such a good dancer!😆😉,0.0,0.619,0.381,0.8122
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,$TSLA how I wish I didn't sell at $470! 😳😅,0.0,0.701,0.299,0.4574
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,$TSLA Little dip to lure them in & then BOOM 💥 $505,0.0,1.0,0.0,0.0
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,$TSLA Puts the art in fart🚀🚀🚀,0.0,1.0,0.0,0.0
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,$TSLA Waiting for that hot & moist reversal 😋,0.0,1.0,0.0,0.0
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,$TSLA 500+ eod no worries 😉,0.625,0.375,0.0,-0.6124
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,$TSLA who else bought the dip 💰🤑,0.0,1.0,0.0,0.0
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,"$TSLA looking like no 470 today, feel good about getting there tomorrow ✌️",0.125,0.568,0.307,0.4939
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,$TSLA Funny How Bulls were thinking 500+ then they got a reality check today 😂,0.0,0.805,0.195,0.4404
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,TSLA,$TSLA the market is giving away money rn and bears refuse it. They prefer the path of greatest resistance. 🤷🏽‍♂️,0.085,0.659,0.256,0.6597
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,$TSLA The steepening of this move has me licking my chops for some bull 🥩,0.0,1.0,0.0,0.0
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,$TSLA reminds me of yesterday’s PM. Just sayin’ 🤷‍♂️,0.0,1.0,0.0,0.0
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,$TSLA 5 yr Chart! When a stock doubles in less than 2 months it's a good idea to ring the register or get slammed. 💡,0.0,0.856,0.144,0.4926
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,$TSLA good morning longs. How are those purchases near 500 looking now? BAHAHA 😅🤣🤣😅🤣🤣😅😅🤣🤣,0.0,0.818,0.182,0.4404
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,"$TSLA i think in honor of elon... all the bears need to throw out the memes, and we all post our own snaps wearing short shorts 🤪🤡🐻♥️.  on next drop",0.065,0.836,0.099,0.2732
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,$TSLA is very overvalued. Drops like a rock soon 🤷‍♂️,0.0,0.743,0.257,0.4144
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,$TSLA TSLA Puts and AAPL Calls💵👍🏼,0.0,1.0,0.0,0.0
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,$TSLA making money 💰 love to short this pig 🐷,0.0,0.625,0.375,0.6369
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,If your stock needs the CEO to tap dance (instead of actually making a profit) maybe you joined a cult. 🤷‍♂️ $TSLA,0.0,1.0,0.0,0.0
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,$TSLA ouch 🤕 honestly it will bounce back next week hope I can take a position,0.0,0.651,0.349,0.7096
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,$TSLA Ruh Roh bulls...this is not looking good 😱,0.256,0.744,0.0,-0.3412
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,$TSLA Suddenly bulls are not so sure anymore🤔... say hello to $450 sooner than you think,0.142,0.858,0.0,-0.3556
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,$TSLA haven’t you ever heard? Short the first red day on big volume😆,0.0,1.0,0.0,0.0
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,TSLA,$TSLA if it drops to 420 I might buy a Tesla car 🚙 with the profits,0.0,0.805,0.195,0.4404
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000,TSLA,$TSLA too good to be true but $600 After ER💪💪💪💪🚀🚀🚀,0.0,0.675,0.325,0.431
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000,TSLA,$TSLA i try hard not to laugh at you 🐻,0.419,0.581,0.0,-0.5145
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000,TSLA,$TSLA to the fooooookin moon 🚀🚀🚀 i ALMOST feel bad for the bears 😂😂😂,0.246,0.754,0.0,-0.6017
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000,TSLA,$TSLA bringing my profile back to life thank you Elon 🧖🏽‍♂️,0.0,0.8,0.2,0.3612
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000,TSLA,$TSLA so which analyst is gonna come out next and upgrade to a buy 😂 imagine a 80% buy rating after earnings 🤯,0.0,1.0,0.0,0.0
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000,TSLA,$TSLA Big tip in last month!👇👇👇✅,0.0,1.0,0.0,0.0
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000,TSLA,"$TSLA  just to be fair, this was one of the MANY warnings I gave the bears in the low $200 / high $100 range. 😌",0.168,0.742,0.09,-0.25
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000,TSLA,$TSLA And to say I was underwater on Friday is an understatement. Did not know these would be worth 50k in a day. 🤠,0.0,0.913,0.087,0.2263
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000,TSLA,$TSLA when do i buy?? Waaaaaa 😭😭,0.0,1.0,0.0,0.0
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,$TSLA Ridiculous. 600 by Friday at this rate 😭,0.263,0.737,0.0,-0.3612
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,"$TSLA Rising strong on China News! Nice!! 
👍💵💵💵",0.0,0.462,0.538,0.7891
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,$TSLA looking at my inflated account like the wheels on a  Tesla mobile...🤗,0.0,0.815,0.185,0.3612
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,$TSLA That's right Cramer keep pumping I love it🥰🥰🥰🥰🥰,0.0,0.625,0.375,0.6369
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,$TSLA $612 target now let gap and go baby 🚀🚀🚀,0.0,1.0,0.0,0.0
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,$TSLA there you had your dip... cover 😂😂😂,0.0,1.0,0.0,0.0
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,$TSLA Short or long here.... that is the question. 🤔🧐,0.0,1.0,0.0,0.0
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,$TSLA shorts selling to shorts....like a hot potato 😄,0.0,1.0,0.0,0.0
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,$TSLA wants to dance . Up and down ..... either into close we will see $550 or tommorow morning 🚀,0.0,1.0,0.0,0.0
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,"$TSLA locked in with small position 1/24 weekly calls I caught after the dip this am. Y’all know what that ah and pm action looks like 🎇, but trade with some dd imo",0.0,0.947,0.053,0.1901
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,$TSLA so one can imagine CNBC hosts are with zero knowledge in technology 😂,0.0,1.0,0.0,0.0
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,$TSLA About to squeeze above high of day$ 550s 👀👀,0.0,1.0,0.0,0.0
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,$TSLA oooh..you almost had it shorts 😂💵,0.0,1.0,0.0,0.0
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,TSLA,"$TSLA Realistically I think ER COULD go either way.. I’m thinking of a straddle mostly bearish though because revenue could be abit low.. however straddles will print. 

Looking forward to our 570 victory tomorrow! See you at the top bulls!📈🚀👀",0.0,0.939,0.061,0.3365
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000,TSLA,$TSLA uh oh!  Looks like this is the day this epic run comes to a grinding halt and falls off a Cliff.  What are you thinking bears?  Down 1 or 2% today?  🤡,0.0,0.899,0.101,0.4857
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000,TSLA,$TSLA my calls are for next week👍  No worries,0.417,0.583,0.0,-0.6124
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000,TSLA,"$TSLA oh no, down 1.0% 😪😯 Why didn't I listen to you bears?! errrrrrrrrrrrrrrrrrrr Elon",0.161,0.839,0.0,-0.3595
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000,TSLA,$TSLA i thought we were gonna see the 400s😂😂😂😂,0.0,1.0,0.0,0.0
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000,TSLA,$TSLA I’m long bullish but I rather not have Elon get 346million richer keep that money in the company until end of the year 😢,0.0,0.827,0.173,0.6808
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000,TSLA,$TSLA was this the hundred dollar drop dem bears said was gonna happen today? Hahahahaha 😂😂😂😂😂,0.123,0.877,0.0,-0.2732
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000,TSLA,$TSLA don’t worry guys I’m sure it won’t fall far. it’s only 140 points over the 50 day  moving average and 240 over the 200 day moving average 😂😂😂,0.09,0.839,0.071,-0.1531
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000,TSLA,$TSLA come on Bulls! Buy the dip!! 🤣🤣,0.0,1.0,0.0,0.0
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000,TSLA,"$TSLA woof, Tesla bears being fed today. 📉",0.0,1.0,0.0,0.0
